Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_23/2016_10_23_01_43_48/2016_10_23_06_29_12_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_23/2016_10_23_15_51_41/2016_10_23_20_39_27_openmpLavaMD_carolxeon1-mic0.log
m;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_01_58_31/2016_10_18_06_24_08_openmpLavaMD_carolxeon1-mic0.log
qv_cpu;main_check.c;59;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_04_41_17/2016_10_18_09_07_20_openmpLavaMD_carolxeon1-mic0.log
dim_cpu;main_check.c;56;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_14_13_00/2016_10_18_18_40_38_openmpLavaMD_carolxeon1-mic0.log
l;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_07_22_48/2016_10_18_11_49_18_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_04_40_58/2016_10_18_09_07_00_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_14_12_41/2016_10_18_18_40_20_openmpLavaMD_carolxeon1-mic0.log
qv_cpu;main_check.c;59;;;Single bit-flip;codes/lavamd/logs/2016_10_18/2016_10_18_09_58_43/2016_10_18_14_25_40_openmpLavaMD_carolxeon1-mic0.log
rv_cpu;main_check.c;58;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_23_36_09/2016_10_20_04_09_18_openmpLavaMD_carolxeon1-mic0.log
n;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_19_22_35/2016_10_19_23_55_03_openmpLavaMD_carolxeon1-mic0.log
l;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_22_51_45/2016_10_20_03_24_48_openmpLavaMD_carolxeon1-mic0.log
n;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_00_40_11/2016_10_19_05_09_33_openmpLavaMD_carolxeon1-mic0.log
par_cpu;main_check.c;55;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_18_28_25/2016_10_19_23_00_45_openmpLavaMD_carolxeon1-mic0.log
n;main_check.c;53;;;Single bit-flip;codes/lavamd/logs/2016_10_19/2016_10_19_06_50_17/2016_10_19_11_20_41_openmpLavaMD_carolxeon1-mic0.log
