Variable Name;Variable File;Variable Line;Init Fault Time;End Fault Time;Fault Mode;dirName
__GI__IO_file_jumps;fileops.c;1525;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_11/2017_03_11_12_58_55/2017_03_11_17_58_41_openmpNW_mic0.local.log
_IO_file_jumps_maybe_mmap;fileops.c;1574;0;4;Zero bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_03_30_28/2017_03_13_07_29_41_openmpNW_mic0.local.log
_IO_file_jumps;fileops.c;1548;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_09_06_57/2017_03_13_13_05_41_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_09_08_23/2017_03_13_13_06_56_openmpNW_mic0.local.log
__GI__IO_file_jumps;fileops.c;1525;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_01_42_41/2017_03_13_05_41_56_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_05_17_14/2017_03_13_09_16_35_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Double bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_15_08_09/2017_03_13_19_06_42_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Single bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_13_08_41/2017_03_13_17_07_15_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_12/nw_xeon_phi_0-4/2017_03_13/2017_03_13_16_42_33/2017_03_13_20_41_06_openmpNW_mic0.local.log
blosum62;needle_check.cpp;80;0;4;Random bit-flip;codes/nw/0-4/dump_10/nw_xeon_phi_0-4/2017_03_06/2017_03_06_23_29_34/2017_03_07_04_28_08_openmpNW_mic0.local.log
_rtld_global;rtld.c;124;0;4;Single bit-flip;codes/nw/0-4/dump_10/nw_xeon_phi_0-4/2017_03_06/2017_03_06_16_51_11/2017_03_06_21_49_54_openmpNW_mic0.local.log
f_a;needle_check.cpp;39;0;4;Double bit-flip;codes/nw/0-4/dump_10/nw_xeon_phi_0-4/2017_03_06/2017_03_06_20_08_37/2017_03_07_01_08_22_openmpNW_mic0.local.log
max_cols;needle_check.cpp;265;0;4;Single bit-flip;codes/nw/0-4/dump_10/nw_xeon_phi_0-4/2017_03_08/2017_03_08_05_12_30/2017_03_08_10_11_23_openmpNW_mic0.local.log
